epoch,train_loss,train_pos_dist,train_neg_dist,val_loss,val_pos_dist,val_neg_dist,val_fpr95,lr,early_stop_best_fpr95,no_improve_epochs
52,0.5208804104328155,0.5577738940119743,1.0368934837579726,0.4757206478714943,0.5911539196968079,1.1156120300292969,0.9804297089576721,9.321348388981365,0.9522851705551147,27
53,0.5237777263224125,0.5594955441355706,1.0357178205251694,0.46293331690132616,0.5798662304878235,1.1171958446502686,0.9649023413658142,9.294593599369044,0.9522851705551147,28
54,0.5188982191681862,0.5574218624830246,1.0385236427783966,0.4803334899246693,0.5825682282447815,1.1023839712142944,0.9799218773841858,9.267361522091152,0.9522851705551147,29
55,0.5208911262750625,0.5579587410986423,1.0370676138401032,0.48482127785682677,0.5675373673439026,1.082767367362976,0.9869531393051147,9.239655183670596,0.9522851705551147,30
56,0.5214241971373558,0.5587929273843766,1.0373687286376954,0.4550320817530155,0.5737374424934387,1.1189156770706177,0.9546679854393005,9.2114776633388,0.9522851705551147,31
57,0.5209705511927605,0.5580013742744923,1.0370308295488357,0.4736029030382633,0.5774798393249512,1.1040451526641846,0.9873242378234863,9.182832092693474,0.9522851705551147,32
58,0.519157629698515,0.5565921946763992,1.0374345695972442,0.46907611928880216,0.5615606904029846,1.0925781726837158,0.9823242425918579,9.153721655350575,0.9522851705551147,33
59,0.521205353051424,0.5581550564467906,1.036949702501297,0.47782844260334967,0.5866132974624634,1.1088794469833374,0.9986718893051147,9.124149586590491,0.9522851705551147,34
60,0.5205510455071927,0.5577816426455975,1.0372305977344514,0.47766185089945795,0.5879665613174438,1.1105525493621826,0.988964855670929,9.094119172998477,0.9522851705551147,35
61,0.519491506665945,0.5568963109850883,1.0374048058986665,0.46322851166129114,0.5676311254501343,1.1046440601348877,0.986523449420929,9.063633752099387,0.9522851705551147,36
62,0.5217946760356427,0.5588410531282425,1.0370463782548904,0.48712924391031265,0.5975725650787354,1.110587477684021,0.9942578077316284,9.032696711986748,0.9522851705551147,37
63,0.5190147188007832,0.5565238235592842,1.0375091050863265,0.46461559385061263,0.5737452507019043,1.109442114830017,0.9920898675918579,9.001311490946218,0.9522851705551147,38
64,0.5177309252917767,0.5569004026055336,1.0391694767475128,0.469063353985548,0.5683155059814453,1.0994969606399536,0.9886913895606995,8.969481577073454,0.9522851705551147,39
65,0.5200419428944588,0.5583022055923939,1.0382602622509003,0.4717224955558777,0.5769811272621155,1.1053928136825562,0.9969335794448853,8.937210507886455,0.9522851705551147,40
66,0.5188588013350963,0.5573819218277931,1.0385231205224992,0.46410868093371394,0.5822092294692993,1.1183650493621826,0.9848046898841858,8.904501869932412,0.9522851705551147,41
67,0.5184445652961731,0.5572763970196247,1.0388318316936493,0.4800791034847498,0.5776242017745972,1.0976638793945312,0.9944921731948853,8.871359298389104,0.9522851705551147,42
68,0.5186213161349297,0.5575139395296573,1.0388926211595535,0.48152195282280447,0.5638067126274109,1.0824122428894043,0.9885156154632568,8.837786476660884,0.9522851705551147,43
69,0.5182456380426884,0.5567371093630791,1.0384914734363555,0.48008731842041014,0.5825070738792419,1.1025784015655518,0.982421875,8.803787135969323,0.9522851705551147,44
70,0.5173945327103138,0.55597325989604,1.038578728914261,0.4670905770361424,0.5690516829490662,1.1020547151565552,0.9583203196525574,8.769365054938522,0.9522851705551147,45
71,0.5187360571324825,0.557742025732994,1.0390059698820113,0.49909414395689966,0.5900611281394958,1.090987205505371,0.9921289086341858,8.734524059175166,0.9522851705551147,46
72,0.517799239039421,0.556539521753788,1.0387402832508088,0.4901579423248768,0.5581198334693909,1.0680232048034668,0.9793164134025574,8.699268020843352,0.9522851705551147,47
73,0.5151912975609303,0.5550805242955684,1.0398892279863357,0.4629525722563267,0.5730069875717163,1.1102358102798462,0.96337890625,8.66360085823424,0.9522851705551147,48
74,0.518024920552969,0.5571556034088134,1.0391306871175765,0.505062790364027,0.5910233855247498,1.0860650539398193,0.9975976347923279,8.627526535330588,0.9522851705551147,49
75,0.5179425799846649,0.5569355021119118,1.038992917060852,0.469475475102663,0.5871586799621582,1.1178094148635864,0.9967578053474426,8.591049061366201,0.9522851705551147,50
76,0.5167253282666207,0.5562840940356255,1.0395587675571443,0.4768515685200691,0.5864173769950867,1.1097687482833862,0.9830077886581421,8.554172490380346,0.9522851705551147,51
77,0.5160914976894856,0.5567254075706005,1.0406339087486267,0.47240333512425425,0.5795923471450806,1.1073670387268066,0.9953320026397705,8.5169009207672,0.9522851705551147,52
78,0.5171312498748303,0.5576908093094826,1.0405595617294312,0.4762510180473328,0.5700782537460327,1.093965768814087,0.9782617092132568,8.479238494820361,0.9522851705551147,53
79,0.5148755006194115,0.5551771819889545,1.0403016803264618,0.477972032725811,0.5834403038024902,1.105613112449646,0.9917382597923279,8.441189398272478,0.9522851705551147,54
80,0.516680911540985,0.5564681523740291,1.0397872397899628,0.4810702913999558,0.5794367790222168,1.0985385179519653,0.9967187643051147,8.402757859830059,0.9522851705551147,55
81,0.5179506058692932,0.5575887648165226,1.0396381559371948,0.45617874547839166,0.5808209776878357,1.1249117851257324,0.9950390458106995,8.363948150703502,0.9522851705551147,56
82,0.5148967689871788,0.5549772540330887,1.0400804866552353,0.46876469723880293,0.5786038041114807,1.1099684238433838,0.9859765768051147,8.324764584132392,0.9522851705551147,57
83,0.5181586541831493,0.5591041249930858,1.040945468068123,0.4588477469980717,0.5772847533226013,1.118595004081726,0.9311718940734863,8.285211514906148,0.9311718940734863,0
84,0.5152056460678578,0.5567259036004544,1.0415202559232712,0.4651823700964451,0.573677122592926,1.108726978302002,0.9823828339576721,8.245293338880034,0.9311718940734863,1
85,0.5145176656544208,0.5562981026470661,1.041780432343483,0.4670032509416342,0.5934059619903564,1.1267317533493042,0.9865429401397705,8.205014492486605,0.9311718940734863,2
86,0.5155686988830567,0.5567481723427773,1.0411794729232788,0.4950120145827532,0.5803909301757812,1.0854589939117432,0.9955078363418579,8.164379452242661,0.9311718940734863,3
87,0.5145109723806381,0.5560748370885849,1.041563863992691,0.4769812358915806,0.5822028517723083,1.10530686378479,0.9918749928474426,8.123392734251734,0.9311718940734863,4
88,0.5169346970617771,0.558507942289114,1.0415732469558716,0.4710668106377125,0.5825408697128296,1.111599087715149,0.9836132526397705,8.082058893702165,0.9311718940734863,5
89,0.5160484032928944,0.5575949710607528,1.04154656791687,0.4750960427522659,0.5833309292793274,1.1083332300186157,0.9911133050918579,8.040382524360856,0.9311718940734863,6
90,0.51392316031456,0.5562496323883533,1.0423264764547349,0.4583293505012989,0.5736491680145264,1.1154205799102783,0.9792578220367432,7.998368258062741,0.9311718940734863,7
91,0.5131280155777931,0.5558394216299057,1.0427114100456238,0.4710959219932556,0.572325587272644,1.1013963222503662,0.990527331829071,7.956020764195986,0.9311718940734863,8
92,0.5148287450373172,0.5571151183843612,1.0422863750457763,0.5018591320514679,0.5777251720428467,1.075960397720337,0.9923632740974426,7.913344749183061,0.9311718940734863,9
93,0.5135361782610416,0.5568057144880295,1.043269532084465,0.4747487843036652,0.5700774192810059,1.0954149961471558,0.96923828125,7.87034495595767,0.9311718940734863,10
94,0.5126946219801902,0.5565085632503033,1.0438139404058457,0.45045546397566794,0.5553914904594421,1.1052241325378418,0.9371874928474426,7.827026163437631,0.9311718940734863,11
95,0.5110717678666115,0.5552875849008561,1.04421581530571,0.4650068002194166,0.587620198726654,1.1227548122406006,0.9983789324760437,7.783393185993757,0.9311718940734863,12
96,0.509750624358654,0.5537127748727798,1.0439621514081956,0.47044180050492285,0.5518553853034973,1.0815520286560059,0.9740039110183716,7.7394508729147935,0.9311718940734863,13
97,0.5146383282840252,0.5580978468358516,1.0434595177173613,0.46083863601088526,0.5781962275505066,1.1177352666854858,0.9862109422683716,7.69520410786848,0.9311718940734863,14
98,0.5119337656199933,0.5559437345564365,1.0440099685192108,0.4608526092767715,0.5687800645828247,1.1081010103225708,0.9883202910423279,7.650657808358787,0.9311718940734863,15
99,0.5108466817140579,0.5556555046141147,1.044808821439743,0.45431042209267614,0.569195568561554,1.1152448654174805,0.9410156011581421,7.60581692517939,0.9311718940734863,16
100,0.5118753106892109,0.5563736509382725,1.0444983426332475,0.46549086675047874,0.5866247415542603,1.1213911771774292,0.9810351729393005,7.5606864418634565,0.9311718940734863,17
101,0.5089954019486904,0.554650335162878,1.0456549309492111,0.4542178900539875,0.5814889669418335,1.127515196800232,0.9879101514816284,7.515271374129777,0.9311718940734863,18
102,0.5095979839265347,0.555339399755001,1.0457414137125016,0.4712198506295681,0.5762472748756409,1.1050883531570435,0.9951562285423279,7.469576769325328,0.9311718940734863,19
103,0.5103813556134701,0.5554481747150422,1.0450668151378633,0.4499200699478388,0.5805023312568665,1.130819320678711,0.9610351324081421,7.423607705864324,0.9311718940734863,20
104,0.5066169698238373,0.5530330637395382,1.0464160940647125,0.46545402102172373,0.5772924423217773,1.1121875047683716,0.9920898675918579,7.377369292663809,0.9311718940734863,21
105,0.5087856781184673,0.5551593663990497,1.0463736873865128,0.4837762753665447,0.5614106059074402,1.077701210975647,0.9868359565734863,7.33086666857586,0.9311718940734863,22
106,0.5076424497663975,0.5541790852546692,1.0465366352796555,0.4585778996348381,0.5612927675247192,1.1029189825057983,0.9810742139816284,7.284105001816465,0.9311718940734863,23
107,0.5074807778596878,0.5542292068600655,1.0467484282255173,0.4645090265572071,0.5650497674942017,1.100719928741455,0.9786328077316284,7.2370894893911375,0.9311718940734863,24
108,0.5080602569580078,0.5546513690948486,1.0465911138057709,0.46342989020049574,0.5879152417182922,1.1247832775115967,0.9732421636581421,7.189825356517332,0.9311718940734863,25
109,0.5085340191423893,0.55516659283638,1.0466325738430022,0.4602520658820868,0.5734342932701111,1.1132922172546387,0.9547656178474426,7.1423178560437215,0.9311718940734863,26
110,0.5073173500597477,0.5552499593198299,1.0479326112270355,0.44976683385670185,0.5756776332855225,1.1260844469070435,0.9733593463897705,7.094572267866404,0.9311718940734863,27
111,0.5072410127222537,0.5543719216287136,1.047130910396576,0.47283854357898236,0.5751862525939941,1.1024593114852905,0.9921093583106995,7.046593898342108,0.9311718940734863,28
112,0.5080020671784877,0.5547254951000213,1.0467234282493592,0.4720009396970272,0.5896532535552979,1.1178117990493774,0.9563281536102295,6.9983880796984534,0.9311718940734863,29
113,0.5045369721651077,0.553417348921299,1.048880380988121,0.44920657083392146,0.5778234601020813,1.1288502216339111,0.9175781011581421,6.949960169441332,0.9175781011581421,0
114,0.505420433551073,0.5539738945364953,1.0485534596443176,0.4736877118051052,0.5897164344787598,1.1160866022109985,0.9944726824760437,6.901315549759492,0.9175781011581421,1
115,0.5044786331653595,0.5536643011271953,1.0491856662034988,0.4661638870835304,0.5899523496627808,1.1238839626312256,0.9920117259025574,6.8524596269263665,0.9175781011581421,2
116,0.5052697463035584,0.5547765581905841,1.0495068144798279,0.45266159407794476,0.5607250332832336,1.1082857847213745,0.8998437523841858,6.803397830699234,0.8998437523841858,0
117,0.50592431178689,0.5556164054274559,1.0496920944452286,0.45396122463047506,0.5620812773704529,1.108513355255127,0.9508593678474426,6.75413561371576,0.8998437523841858,1
118,0.5042691925168037,0.553274675399065,1.0490054866075516,0.4598646792769432,0.5709904432296753,1.1114627122879028,0.9813281297683716,6.704678450888002,0.8998437523841858,2
119,0.5018856563866139,0.5517613517343998,1.049875692486763,0.4641298118233681,0.5832244753837585,1.1193437576293945,0.966601550579071,6.655031838793946,0.8998437523841858,3
120,0.5053824681639671,0.5545293540656566,1.0491468918323517,0.4549224790930748,0.5728117227554321,1.1180919408798218,0.9683398604393005,6.605201295066614,0.8998437523841858,4
121,0.5041940324008465,0.5537465395331382,1.049552508354187,0.4568857418000698,0.5684259533882141,1.1117173433303833,0.9788671731948853,6.555192357780856,0.8998437523841858,5
122,0.5019934009611606,0.5532167166173458,1.0512233135700226,0.44296908140182495,0.544540524482727,1.1016480922698975,0.914843738079071,6.5050105848378506,0.8998437523841858,6
123,0.5010488210320473,0.552476096779108,1.0514272768497468,0.4448430237919092,0.5617056488990784,1.1170696020126343,0.8672265410423279,6.454661553347412,0.8672265410423279,0
124,0.5010778549015522,0.5523233771920204,1.0512455215454102,0.4601150235533714,0.5796532034873962,1.1197357177734375,0.9639453291893005,6.404150859008165,0.8672265410423279,1
125,0.49973752117156983,0.551849964261055,1.052112440466881,0.4626580081880093,0.5706378817558289,1.1082289218902588,0.9867187738418579,6.35348411548564,0.8672265410423279,2
126,0.500648238927126,0.5528726886510849,1.0522244514226913,0.4505718456953764,0.5885924696922302,1.1385183334350586,0.9834765791893005,6.302666953788393,0.8672265410423279,3
127,0.5024565789103508,0.5548087278008461,1.052352149963379,0.4457936850190163,0.5750798583030701,1.1295967102050781,0.95751953125,6.251705021642175,0.8672265410423279,4
128,0.4975849557220936,0.5511773582696915,1.0535924021005632,0.45623842924833297,0.5934849977493286,1.1375600099563599,0.9748828411102295,6.2006039828622574,0.8672265410423279,5
129,0.49791849532723426,0.5518546946048737,1.0539361993074416,0.444776983037591,0.5617691874504089,1.1172995567321777,0.9572851657867432,6.1493695167239695,0.8672265410423279,6
130,0.4981664001941681,0.5521988765001297,1.0540324778556824,0.44629913672804833,0.5794314742088318,1.1333343982696533,0.9803711175918579,6.098007317331509,0.8672265410423279,7
131,0.4997507910728455,0.5534027168154716,1.0536519244909286,0.47131835877895356,0.5729717016220093,1.1018162965774536,0.9902148246765137,6.046523092985112,0.8672265410423279,8
132,0.49718687295913694,0.5528111001849174,1.055624227285385,0.45022872112691403,0.5716092586517334,1.1216576099395752,0.9883008003234863,5.994922565546646,0.8672265410423279,9
133,0.49722009447216986,0.5519919616580009,1.054771864771843,0.4423423071950674,0.5795905590057373,1.1375514268875122,0.9836719036102295,5.943211469803687,0.8672265410423279,10
134,0.4959258015453816,0.5516060460805893,1.0556802421808242,0.44500527188181876,0.5706339478492737,1.1259198188781738,0.9408203363418579,5.891395552832172,0.8672265410423279,11
135,0.49709993579983713,0.5532502998113632,1.05615036714077,0.44167485907673837,0.5518285632133484,1.1104226112365723,0.9533007740974426,5.839480573357671,0.8672265410423279,12
136,0.49666174602508545,0.5518957802951336,1.0552340351343155,0.45367213249206545,0.573286235332489,1.1199088096618652,0.9943554401397705,5.787472301115383,0.8672265410423279,13
137,0.4954791719019413,0.551962585926056,1.0564834133386611,0.44936915233731267,0.5578131675720215,1.1085375547409058,0.9490820169448853,5.735376516208892,0.8672265410423279,14
138,0.49499209025502205,0.5517111176848412,1.0567190257310868,0.43422029472887513,0.5531637072563171,1.1191774606704712,0.9217968583106995,5.683199008467777,0.8672265410423279,15
139,0.49520498034358024,0.5523735778927803,1.0571686009168624,0.4398713593930006,0.5690425634384155,1.1294854879379272,0.9718554615974426,5.6309455768041445,0.8672265410423279,16
140,0.49427348765730855,0.5518217476010323,1.0575482615232468,0.43828309312462804,0.5793457627296448,1.1413726806640625,0.9817968606948853,5.5786220285681445,0.8672265410423279,17
141,0.4929911009967327,0.55036877566576,1.0573776750564574,0.44049715153872965,0.5720177292823792,1.1318943500518799,0.9541015625,5.526234178902552,0.8672265410423279,18
142,0.49273563399910925,0.5504445134103298,1.0577088848352432,0.467221816778183,0.5736811757087708,1.1065086126327515,0.9842382669448853,5.473787850096488,0.8672265410423279,19
143,0.49300253367424013,0.5517646998465061,1.0587621675729753,0.4655367389321327,0.5800092816352844,1.1146124601364136,0.9788281321525574,5.421288870938337,0.8672265410423279,20
144,0.49218986412882804,0.550442563354969,1.0582527029514313,0.4354831586033106,0.5769884586334229,1.1418856382369995,0.967968761920929,5.368743076067943,0.8672265410423279,21
145,0.49311326891183854,0.5516711385250092,1.0585578684806825,0.4407081672549248,0.5774683952331543,1.1372017860412598,0.8954492211341858,5.316156305328166,0.8672265410423279,22
146,0.4910476914644241,0.5502496271431446,1.0592019374370576,0.44266839653253554,0.5696067214012146,1.1271185874938965,0.9723827838897705,5.263534403115847,0.8672265410423279,23
147,0.4915111045241356,0.5517792474329472,1.0602681415081023,0.4446280673891306,0.5633077025413513,1.118966817855835,0.979296863079071,5.210883217732274,0.8672265410423279,24
148,0.487065215498209,0.5484706056416034,1.0614053890705109,0.4586664275079966,0.575272798538208,1.1168254613876343,0.9747265577316284,5.158208600733212,0.8672265410423279,25
149,0.48953797981143,0.5500977710783481,1.0605597907304765,0.45221005119383334,0.5871089100837708,1.1350858211517334,0.9940429925918579,5.105516406278576,0.8672265410423279,26
150,0.4876981193423271,0.5488141319751739,1.0611160110235214,0.4357230871170759,0.5767704248428345,1.1414774656295776,0.966601550579071,5.052812490481803,0.8672265410423279,27
151,0.4881851179599762,0.5497518417835235,1.061566726922989,0.4397389092296362,0.5759876370429993,1.1366008520126343,0.963574230670929,5.000102710759021,0.8672265410423279,28
152,0.4863850053548813,0.5482719147503377,1.0618869106769562,0.43289695046842097,0.5684225559234619,1.1359230279922485,0.9511523246765137,4.94739292517806,0.8672265410423279,29
153,0.4864234971702099,0.5492153613567352,1.062791865348816,0.44355249010026454,0.5799956321716309,1.136824607849121,0.9803515672683716,4.894688991807409,0.8672265410423279,30
154,0.4869889578819275,0.5497841393053532,1.0627951817512513,0.4404911581426859,0.5786181092262268,1.138361930847168,0.9419531226158142,4.841996768065144,0.8672265410423279,31
155,0.4856665011644363,0.5496322705447674,1.0639657952785493,0.4425009693205357,0.5701605677604675,1.1278924942016602,0.9573827981948853,4.789322110067961,0.8672265410423279,32
156,0.4880663378238678,0.550984542876482,1.0629182184934616,0.4644578394293785,0.5965705513954163,1.1323541402816772,0.9973242282867432,4.736670871980328,0.8672265410423279,33
157,0.48549403458833695,0.5494473075568675,1.0639532730579375,0.4515690661221743,0.5775367617607117,1.1261863708496094,0.9744531512260437,4.684048905363869,0.8672265410423279,34
158,0.48403311374783514,0.5484143835306168,1.0643812688589096,0.4520410777628422,0.5830227136611938,1.1313066482543945,0.9560937285423279,4.631462058527029,0.8672265410423279,35
159,0.4837881229519844,0.5486132664680481,1.0648251426219941,0.43322925478219987,0.5780527591705322,1.1453766822814941,0.9836132526397705,4.578916175875106,0.8672265410423279,36
160,0.4844060785770416,0.549112445473671,1.0647063643932342,0.4474734963476658,0.5853531360626221,1.1384057998657227,0.9801172018051147,4.526417097260717,0.8672265410423279,37
161,0.4810005698502064,0.546531986027956,1.0655314136743546,0.4430759733915329,0.577029287815094,1.1342064142227173,0.9837695360183716,4.47397065733476,0.8672265410423279,38
162,0.48094728103280066,0.5465924032330512,1.065645120382309,0.4285398317873478,0.5655726790428162,1.1373600959777832,0.9218945503234863,4.421582684897969,0.8672265410423279,39
163,0.48208739295601843,0.5488263803422451,1.0667389905452729,0.44123311311006547,0.5748961567878723,1.1340372562408447,0.8902343511581421,4.369259002253107,0.8672265410423279,40
164,0.47917489939928054,0.5467902381122113,1.0676153384447098,0.443093007132411,0.5763979554176331,1.1336137056350708,0.9969335794448853,4.317005424557889,0.8672265410423279,41
165,0.48041999858617784,0.547711636275053,1.0672916375398636,0.4572078611701727,0.5788360238075256,1.1217966079711914,0.9515429735183716,4.2648277591786945,0.8672265410423279,42
166,0.4806209331154823,0.5478198907971382,1.0671989588737487,0.44311265476047995,0.5811461806297302,1.1383105516433716,0.9483203291893005,4.212731805045151,0.8672265410423279,43
167,0.4784239493608475,0.5472193519473076,1.0687954037189484,0.43573573902249335,0.5650400519371033,1.129589557647705,0.9662304520606995,4.1607233520056415,0.8672265410423279,44
