epoch,train_loss,train_pos_dist,train_neg_dist,val_pos_mean,val_pos_p95,val_pos_p99,val_fpr_at_tpr95,val_tpr_at_fpr_1e_4,val_roc_auc,val_eer,val_neg_mean,val_neg_p01,val_neg_p05,val_recall_at_1,val_active_triplet_ratio,val_loss,val_same_finger_fpr_at_tpr95,val_same_finger_tpr_at_fpr_1e_4,val_same_finger_roc_auc,val_same_finger_eer,val_same_finger_neg_mean,val_same_finger_neg_p01,val_same_finger_neg_p05,val_same_finger_recall_at_1,val_same_finger_active_triplet_ratio,val_same_finger_loss,val_cross_finger_fpr_at_tpr95,val_cross_finger_tpr_at_fpr_1e_4,val_cross_finger_roc_auc,val_cross_finger_eer,val_cross_finger_neg_mean,val_cross_finger_neg_p01,val_cross_finger_neg_p05,val_cross_finger_recall_at_1,val_cross_finger_active_triplet_ratio,val_cross_finger_loss,lr,early_stop_best_fpr_at_tpr95,no_improve_epochs
17,0.23842872969806195,0.5316471629738808,1.0973572181463243,0.5247332453727722,1.0036770105361938,1.1877187490463257,0.0023031234741210938,0.71466064453125,0.9982388548087329,0.0157470703125,1.4005151987075806,1.1157441139221191,1.225579023361206,0.9735107421875,0.8038330078125,0.19144202768802643,0.0042705535888671875,0.5946044921875,0.9976570050930604,0.019287109375,1.3920018672943115,1.0747780799865723,1.199125051498413,0.9755859375,0.776123046875,0.1788947582244873,0.000335693359375,0.93157958984375,0.9988207045244053,0.01141357421875,1.40902841091156,1.1701663732528687,1.253922462463379,0.98992919921875,0.63226318359375,0.13601326942443848,0.0993768505046707,0.0020189285278320312,1
18,0.23660044968128205,0.5297237815856933,1.0974230753183365,0.5270919799804688,0.9959617853164673,1.1846503019332886,0.001834869384765625,0.72216796875,0.998300399252912,0.0146484375,1.4029569625854492,1.1248979568481445,1.2326087951660156,0.976318359375,0.79681396484375,0.18790780007839203,0.0035076141357421875,0.591552734375,0.9977585289161652,0.0185546875,1.3948261737823486,1.0855424404144287,1.2068861722946167,0.97802734375,0.7666015625,0.17600582540035248,0.0001621246337890625,0.940673828125,0.9988422695896588,0.01055908203125,1.4110875129699707,1.1780216693878174,1.2605165243148804,0.99066162109375,0.6290283203125,0.13335484266281128,0.09929119205554504,0.001834869384765625,0
19,0.23368638291954993,0.5266916126608848,1.0975064908266068,0.5231795310974121,0.9925006031990051,1.1811802387237549,0.0020112991333007812,0.72344970703125,0.9984208386449609,0.0147552490234375,1.4034111499786377,1.1177979707717896,1.2297171354293823,0.97576904296875,0.79931640625,0.18743467330932617,0.0038776397705078125,0.61871337890625,0.9978220947668888,0.01849365234375,1.3934179544448853,1.074055552482605,1.1999114751815796,0.97735595703125,0.77301025390625,0.1763211488723755,0.00014495849609375,0.94390869140625,0.999019582523033,0.010009765625,1.413404107093811,1.1811974048614502,1.2629175186157227,0.99102783203125,0.61883544921875,0.1289440542459488,0.09920006103103102,0.001834869384765625,1
20,0.2313310403227806,0.5248940219581127,1.0980862576961516,0.5136792659759521,0.9679181575775146,1.166507363319397,0.0018815994262695312,0.7083740234375,0.9985940093465615,0.01418304443359375,1.3986660242080688,1.1031920909881592,1.2191468477249146,0.9786376953125,0.808837890625,0.18937696516513824,0.003620147705078125,0.594970703125,0.998050264082849,0.017822265625,1.3887317180633545,1.0582152605056763,1.1897697448730469,0.98016357421875,0.78289794921875,0.17700964212417603,0.0001430511474609375,0.943115234375,0.999137754610274,0.0101318359375,1.4086005687713623,1.1639719009399414,1.2519351243972778,0.99273681640625,0.62811279296875,0.13042059540748596,0.09910346755926285,0.001834869384765625,2
21,0.2293313176035881,0.5229327790439129,1.0982742938995362,0.523317813873291,0.9809958934783936,1.1786742210388184,0.001567840576171875,0.73223876953125,0.9984177879232448,0.01361083984375,1.4028005599975586,1.1252635717391968,1.2330548763275146,0.97857666015625,0.7935791015625,0.18438522517681122,0.0030574798583984375,0.59698486328125,0.9978980996529572,0.01690673828125,1.3939790725708008,1.0830628871917725,1.205093264579773,0.9794921875,0.76788330078125,0.17344386875629425,7.82012939453125e-05,0.9530029296875,0.9989374761935323,0.00958251953125,1.4116220474243164,1.1842304468154907,1.2630325555801392,0.9920654296875,0.61798095703125,0.1286279410123825,0.09900142237546104,0.001567840576171875,0
22,0.22668899393081665,0.5197378265857696,1.0977927567958832,0.5260906219482422,0.9849754571914673,1.1713991165161133,0.0020122528076171875,0.69244384765625,0.9984901614370756,0.014146804809570312,1.4026671648025513,1.1094090938568115,1.2248455286026,0.9759521484375,0.8076171875,0.19573645293712616,0.003803253173828125,0.54779052734375,0.9979299985570833,0.0179443359375,1.3921685218811035,1.067352533340454,1.1962119340896606,0.977294921875,0.778564453125,0.18308691680431366,0.00022125244140625,0.940185546875,0.9990503243170679,0.01025390625,1.41316556930542,1.1692160367965698,1.2570008039474487,0.99261474609375,0.6376953125,0.13636641204357147,0.09889393682073941,0.001567840576171875,1
23,0.22514859448373317,0.5182119064927101,1.0979253896474839,0.5125105977058411,0.9565111994743347,1.1610454320907593,0.0014781951904296875,0.7113037109375,0.9987899032712448,0.013251304626464844,1.3993613719940186,1.1106808185577393,1.223365068435669,0.978271484375,0.79974365234375,0.18473289906978607,0.0028743743896484375,0.55194091796875,0.9982988038100302,0.016908645629882812,1.3900853395462036,1.0667164325714111,1.1940070390701294,0.9801025390625,0.7725830078125,0.1734575778245926,8.20159912109375e-05,0.9530029296875,0.9992810027324595,0.0091552734375,1.4086371660232544,1.172745943069458,1.25522780418396,0.99310302734375,0.61981201171875,0.1260681301355362,0.0987810228408445,0.0014781951904296875,0
24,0.2250222645998001,0.5182825349271297,1.0981426413059234,0.5092042088508606,0.9485253095626831,1.1442413330078125,0.0015087127685546875,0.7015380859375,0.9988815069373231,0.011923789978027344,1.3998152017593384,1.1092488765716553,1.2236413955688477,0.98193359375,0.79632568359375,0.1824098378419876,0.0029659271240234375,0.56024169921875,0.998401751567144,0.01513671875,1.389858603477478,1.0624622106552124,1.1934340000152588,0.982421875,0.77093505859375,0.1715513914823532,5.14984130859375e-05,0.956787109375,0.9993612623075023,0.00799560546875,1.4097716808319092,1.175512671470642,1.2564791440963745,0.9942626953125,0.61114501953125,0.12315160036087036,0.09866269298482806,0.0014781951904296875,1
25,0.22264920577406883,0.5150931183695793,1.0976156058311461,0.5176383852958679,0.9650732278823853,1.1535085439682007,0.001506805419921875,0.7152099609375,0.9987257252796553,0.012276517427884616,1.4020483493804932,1.118729829788208,1.2292959690093994,0.980224609375,0.796630859375,0.18384534120559692,0.0029544830322265625,0.566162109375,0.9982130348798819,0.015573501586914062,1.3909659385681152,1.074705719947815,1.199987769126892,0.9814453125,0.7735595703125,0.17300976812839508,5.91278076171875e-05,0.9561767578125,0.9992384156794287,0.0084228515625,1.4131306409835815,1.1805260181427002,1.26163911819458,0.9932861328125,0.61090087890625,0.12594009935855865,0.09853896040365238,0.0014781951904296875,2
26,0.22159532457590103,0.5135978752076625,1.097214492559433,0.5099124908447266,0.9598047733306885,1.1501961946487427,0.001667022705078125,0.70550537109375,0.9987854936043732,0.012598037719726562,1.3997865915298462,1.1070101261138916,1.2237281799316406,0.97821044921875,0.80084228515625,0.18368704617023468,0.0032482147216796875,0.56793212890625,0.9982474651187658,0.016170501708984375,1.388641357421875,1.060609221458435,1.1901196241378784,0.97918701171875,0.77935791015625,0.17404790222644806,8.58306884765625e-05,0.95269775390625,0.9993235220899805,0.00811767578125,1.4109317064285278,1.1809704303741455,1.2615286111831665,0.99371337890625,0.6005859375,0.12059066444635391,0.09840983884872857,0.0014781951904296875,3
27,0.21840956030786038,0.5116525290012359,1.0986245678663253,0.5112642645835876,0.9526341557502747,1.1457551717758179,0.0014467239379882812,0.710205078125,0.9989304548071232,0.01220703125,1.4034607410430908,1.1131654977798462,1.2285609245300293,0.981201171875,0.7947998046875,0.1808408945798874,0.0028285980224609375,0.5836181640625,0.9984295949689113,0.01556396484375,1.390543818473816,1.06605863571167,1.1957281827926636,0.981689453125,0.76922607421875,0.1709195375442505,6.4849853515625e-05,0.95513916015625,0.9994313146453351,0.007568359375,1.4163776636123657,1.185103416442871,1.2655960321426392,0.9952392578125,0.60205078125,0.11926797777414322,0.09827534267038848,0.0014467239379882812,0
28,0.2184827715754509,0.5116268908977508,1.0985373158454894,0.5116324424743652,0.9518577456474304,1.1484882831573486,0.0015544891357421875,0.69256591796875,0.9989103742118459,0.0125732421875,1.4005032777786255,1.1101398468017578,1.2253150939941406,0.98065185546875,0.8009033203125,0.182717964053154,0.0030612945556640625,0.5579833984375,0.9983920686645433,0.01617431640625,1.3893382549285889,1.0626826286315918,1.1934674978256226,0.981689453125,0.77581787109375,0.17249882221221924,4.76837158203125e-05,0.95819091796875,0.9994286797591485,0.008056640625,1.4116681814193726,1.1813596487045288,1.261880874633789,0.9947509765625,0.6085205078125,0.12162867933511734,0.09813548681628959,0.0014467239379882812,1
29,0.2166802676320076,0.5093670174777508,1.0982122052907943,0.5129923820495605,0.9460789561271667,1.1246837377548218,0.001476287841796875,0.7054443359375,0.9989351020776667,0.011088371276855469,1.399343729019165,1.1084904670715332,1.2239375114440918,0.98175048828125,0.80419921875,0.18474364280700684,0.002887725830078125,0.57220458984375,0.9984948281780817,0.014169692993164062,1.3901125192642212,1.0631459951400757,1.1952879428863525,0.9827880859375,0.7781982421875,0.1728316694498062,6.4849853515625e-05,0.95611572265625,0.9993753759772517,0.007568359375,1.4085750579833984,1.1714684963226318,1.2551130056381226,0.9942626953125,0.62109375,0.1264992654323578,0.09799028682975394,0.0014467239379882812,2
30,0.21646609748899936,0.5089085181355476,1.0979087998867034,0.503981351852417,0.9409259557723999,1.1462929248809814,0.0014257431030273438,0.720703125,0.9989357403537724,0.012559890747070312,1.3983843326568604,1.1063233613967896,1.2233835458755493,0.97943115234375,0.80224609375,0.17950373888015747,0.0028133392333984375,0.5626220703125,0.9984106220654212,0.01641845703125,1.3861430883407593,1.0568734407424927,1.188520908355713,0.98046875,0.7779541015625,0.17020410299301147,3.814697265625e-05,0.96124267578125,0.9994608586421236,0.007343292236328125,1.4106258153915405,1.1823458671569824,1.2632741928100586,0.99505615234375,0.59283447265625,0.11524315923452377,0.09783975884804061,0.0014257431030273438,0
31,0.2142356851398945,0.5069031611979008,1.0983430843353272,0.5069820880889893,0.9415187239646912,1.1352802515029907,0.0013265609741210938,0.71978759765625,0.9990835722419433,0.01165771484375,1.4000144004821777,1.1096841096878052,1.2229490280151367,0.98150634765625,0.7977294921875,0.18037919700145721,0.0026302337646484375,0.572509765625,0.9986005269456655,0.0147705078125,1.3859913349151611,1.0629987716674805,1.1894601583480835,0.98236083984375,0.77313232421875,0.1713145226240158,2.288818359375e-05,0.96392822265625,0.9995666175382212,0.00750732421875,1.4140372276306152,1.1814755201339722,1.2636948823928833,0.9952392578125,0.59844970703125,0.11598574370145798,0.09768391960055223,0.0013265609741210938,0
32,0.21227278147637843,0.5047145896852017,1.0981282238960266,0.5049369931221008,0.9499471187591553,1.1401991844177246,0.0015811920166015625,0.69232177734375,0.9989506061247084,0.01190185546875,1.4028654098510742,1.1103631258010864,1.2283319234848022,0.9814453125,0.7904052734375,0.1775791198015213,0.003108978271484375,0.55035400390625,0.9984482886502519,0.0152587890625,1.3915557861328125,1.0612375736236572,1.1944921016693115,0.9822998046875,0.767578125,0.16810886561870575,5.340576171875e-05,0.9595947265625,0.9994529235991649,0.00750732421875,1.4141747951507568,1.186883568763733,1.2671936750411987,0.99566650390625,0.58294677734375,0.11474692821502686,0.0975227864069757,0.0013265609741210938,1
33,0.21139765579998493,0.5041309377849102,1.0985271663665772,0.5080220103263855,0.9464243054389954,1.137699007987976,0.0014190673828125,0.7132568359375,0.9989980299724266,0.011595726013183594,1.401865839958191,1.1142246723175049,1.2281235456466675,0.9801025390625,0.794921875,0.1783198118209839,0.00278472900390625,0.560791015625,0.9985681533580646,0.014385223388671875,1.3944441080093384,1.069563627243042,1.1992400884628296,0.9813232421875,0.7662353515625,0.16711121797561646,5.340576171875e-05,0.95648193359375,0.9994279065867886,0.00762939453125,1.4092875719070435,1.1771111488342285,1.2590293884277344,0.9951171875,0.60845947265625,0.12104187160730362,0.09735637717535739,0.0013265609741210938,2
34,0.2103962295204401,0.502887849599123,1.0984016613960266,0.5077527761459351,0.9469255208969116,1.139113187789917,0.0015764236450195312,0.69512939453125,0.999021688796347,0.01202392578125,1.402745246887207,1.1111994981765747,1.2303459644317627,0.98028564453125,0.78973388671875,0.1798829883337021,0.003116607666015625,0.55169677734375,0.9985150027205236,0.015625,1.3926169872283936,1.0592234134674072,1.195931315422058,0.98089599609375,0.7664794921875,0.17077116668224335,3.62396240234375e-05,0.9603271484375,0.9995283748721704,0.007080078125,1.4128737449645996,1.1886827945709229,1.2667181491851807,0.995849609375,0.59014892578125,0.11638370901346207,0.0971847104001128,0.0013265609741210938,3
35,0.21011364491283893,0.5025909160971641,1.0985092004537582,0.5052725076675415,0.9423025846481323,1.1358487606048584,0.0015020370483398438,0.71142578125,0.9989913421450183,0.01153564453125,1.3990846872329712,1.1095287799835205,1.226098656654358,0.98223876953125,0.79443359375,0.18017129600048065,0.00295257568359375,0.54302978515625,0.9985263296402991,0.014814376831054688,1.3891336917877197,1.0600790977478027,1.1947447061538696,0.9830322265625,0.770263671875,0.17001725733280182,5.14984130859375e-05,0.95904541015625,0.9994563546497375,0.0071468353271484375,1.409035563468933,1.1788344383239746,1.2608813047409058,0.99560546875,0.59893798828125,0.11871609836816788,0.09700780515997112,0.0013265609741210938,4
36,0.20910000295937062,0.5022309954762458,1.0990504919290542,0.5059517621994019,0.9336605668067932,1.1266344785690308,0.0013170242309570312,0.6949462890625,0.9990855108771939,0.010986328125,1.4005606174468994,1.1113590002059937,1.2262903451919556,0.982666015625,0.79705810546875,0.1781734824180603,0.0026073455810546875,0.552490234375,0.9986324775964022,0.0142822265625,1.3888211250305176,1.0627644062042236,1.1935770511627197,0.983642578125,0.77484130859375,0.16860051453113556,2.6702880859375e-05,0.96612548828125,0.9995385441579856,0.00665283203125,1.4123002290725708,1.1827311515808105,1.26308012008667,0.9949951171875,0.59686279296875,0.11565148085355759,0.0968256811158549,0.0013170242309570312,0
37,0.2090804708302021,0.5017191594541073,1.0986428003311157,0.49902409315109253,0.9328391551971436,1.124610424041748,0.0015850067138671875,0.69476318359375,0.9990494135126937,0.0118408203125,1.3993715047836304,1.0998106002807617,1.2215821743011475,0.9814453125,0.7984619140625,0.1795564889907837,0.0030994415283203125,0.5252685546875,0.9985307694878429,0.015869140625,1.3849085569381714,1.0496139526367188,1.1839993000030518,0.9820556640625,0.77484130859375,0.17084075510501862,7.05718994140625e-05,0.95465087890625,0.9995680575375445,0.0067138671875,1.4138344526290894,1.182767391204834,1.2658674716949463,0.99676513671875,0.57952880859375,0.1109660267829895,0.09663835850869497,0.0013170242309570312,1
38,0.20547589763998986,0.498980779081583,1.099820014357567,0.5068233609199524,0.9409229159355164,1.1380367279052734,0.0013933181762695312,0.6934814453125,0.9990618826413993,0.01166534423828125,1.4033030271530151,1.1153788566589355,1.2320884466171265,0.9810791015625,0.786865234375,0.1768641322851181,0.0027751922607421875,0.55242919921875,0.9985862009925768,0.01507568359375,1.392099380493164,1.065965175628662,1.1991755962371826,0.98175048828125,0.7623291015625,0.16762465238571167,1.1444091796875e-05,0.96380615234375,0.9995375642902218,0.00689697265625,1.4145069122314453,1.1893221139907837,1.268599033355713,0.9959716796875,0.58526611328125,0.11456418037414551,0.09644585815718085,0.0013170242309570312,2
39,0.20645013031363488,0.499548982411623,1.0993222377300262,0.5024057626724243,0.9459412097930908,1.1424570083618164,0.001678466796875,0.7095947265625,0.9987960795988329,0.012538909912109375,1.3950729370117188,1.1029887199401855,1.2211310863494873,0.980712890625,0.7999267578125,0.18090738356113434,0.00327301025390625,0.55877685546875,0.9982842762838118,0.015869140625,1.3851470947265625,1.0547593832015991,1.1894549131393433,0.9820556640625,0.775634765625,0.17039567232131958,8.392333984375e-05,0.95220947265625,0.999307882913854,0.00830078125,1.4049988985061646,1.1721510887145996,1.255994200706482,0.99365234375,0.60174560546875,0.11992651224136353,0.09624820145544706,0.0013170242309570312,3
